region,supplysector,subsector,stub.technology,year,minicam.non.energy.input,input.cost
Europe_Eastern,H2 central production,solar,electrolysis,2090,electrolyzer,2.485575
Europe_Eastern,H2 central production,solar,electrolysis,2095,electrolyzer,2.485575
Europe_Eastern,H2 central production,solar,electrolysis,2100,electrolyzer,2.485575
Europe_Eastern,H2 central production,wind,electrolysis,1975,electrolyzer,4.0003
Europe_Eastern,H2 central production,wind,electrolysis,1990,electrolyzer,4.0003
Europe_Eastern,H2 central production,wind,electrolysis,2005,electrolyzer,4.0003
Europe_Eastern,H2 central production,wind,electrolysis,2010,electrolyzer,4.0003
Europe_Eastern,H2 central production,wind,electrolysis,2015,electrolyzer,4.0003
Europe_Eastern,H2 central production,wind,electrolysis,2020,electrolyzer,3.5465
Europe_Eastern,H2 central production,wind,electrolysis,2025,electrolyzer,2.4523894821987153
Europe_Eastern,H2 central production,wind,electrolysis,2030,electrolyzer,1.6958167693215518
Europe_Eastern,H2 central production,wind,electrolysis,2035,electrolyzer,1.1726499954378624
Europe_Eastern,H2 central production,wind,electrolysis,2040,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2045,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2050,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2055,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2060,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2065,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2070,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2075,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2080,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2085,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2090,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2095,electrolyzer,1.000075
Europe_Eastern,H2 central production,wind,electrolysis,2100,electrolyzer,1.000075
Europe_Non_EU,H2 central production,solar,electrolysis,1975,electrolyzer,7.3981
Europe_Non_EU,H2 central production,solar,electrolysis,1990,electrolyzer,7.3981
Europe_Non_EU,H2 central production,solar,electrolysis,2005,electrolyzer,7.3981
Europe_Non_EU,H2 central production,solar,electrolysis,2010,electrolyzer,7.3981
Europe_Non_EU,H2 central production,solar,electrolysis,2015,electrolyzer,7.3981
Europe_Non_EU,H2 central production,solar,electrolysis,2020,electrolyzer,6.5513
Europe_Non_EU,H2 central production,solar,electrolysis,2025,electrolyzer,4.504399573649605
Europe_Non_EU,H2 central production,solar,electrolysis,2030,electrolyzer,3.0970365452802877
Europe_Non_EU,H2 central production,solar,electrolysis,2035,electrolyzer,2.1293926539981034
Europe_Non_EU,H2 central production,solar,electrolysis,2040,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2045,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2050,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2055,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2060,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2065,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2070,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2075,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2080,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2085,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2090,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2095,electrolyzer,1.849525
Europe_Non_EU,H2 central production,solar,electrolysis,2100,electrolyzer,1.849525
Europe_Non_EU,H2 central production,wind,electrolysis,1975,electrolyzer,3.7333
Europe_Non_EU,H2 central production,wind,electrolysis,1990,electrolyzer,3.7333
Europe_Non_EU,H2 central production,wind,electrolysis,2005,electrolyzer,3.7333
Europe_Non_EU,H2 central production,wind,electrolysis,2010,electrolyzer,3.7333
Europe_Non_EU,H2 central production,wind,electrolysis,2015,electrolyzer,3.7333
Europe_Non_EU,H2 central production,wind,electrolysis,2020,electrolyzer,3.3103
Europe_Non_EU,H2 central production,wind,electrolysis,2025,electrolyzer,2.2910917264951554
Europe_Non_EU,H2 central production,wind,electrolysis,2030,electrolyzer,1.5856874903224942
Europe_Non_EU,H2 central production,wind,electrolysis,2035,electrolyzer,1.0974701658111752
Europe_Non_EU,H2 central production,wind,electrolysis,2040,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2045,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2050,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2055,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2060,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2065,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2070,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2075,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2080,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2085,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2090,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2095,electrolyzer,0.933325
Europe_Non_EU,H2 central production,wind,electrolysis,2100,electrolyzer,0.933325
European Free Trade Association,H2 central production,solar,electrolysis,1975,electrolyzer,14.6939
European Free Trade Association,H2 central production,solar,electrolysis,1990,electrolyzer,14.6939
European Free Trade Association,H2 central production,solar,electrolysis,2005,electrolyzer,14.6939
European Free Trade Association,H2 central production,solar,electrolysis,2010,electrolyzer,14.6939
European Free Trade Association,H2 central production,solar,electrolysis,2015,electrolyzer,14.6939
European Free Trade Association,H2 central production,solar,electrolysis,2020,electrolyzer,13.0035
European Free Trade Association,H2 central production,solar,electrolysis,2025,electrolyzer,8.910448499048472
European Free Trade Association,H2 central production,solar,electrolysis,2030,electrolyzer,6.10574787204946
European Free Trade Association,H2 central production,solar,electrolysis,2035,electrolyzer,4.183869878269045
European Free Trade Association,H2 central production,solar,electrolysis,2040,electrolyzer,3.673475
European Free Trade Association,H2 central production,solar,electrolysis,2045,electrolyzer,3.673475
European Free Trade Association,H2 central production,solar,electrolysis,2050,electrolyzer,3.673475
European Free Trade Association,H2 central production,solar,electrolysis,2055,electrolyzer,3.673475
